EDM_id;EDM_Region;EDM_DS;EDM_commune;EDM_FS;EGRATUITE_id;EGRATUITE_Region;EGRATUITE_DS;EGRATUITE_commune;EGRATUITE_FS
dD84EFJdzt9;Est;DS Manni;Manni;CSPS Bomboyenga;F7aXXaK9gbg;EST ;DS MANNI ;COMMUNE MANNI ;CSPS BOMBOYENGA 
tot6TdFlN8L;Est;DS Manni;Manni;CSPS Bourgou;Tn0DDZxew7M;EST ;DS MANNI ;COMMUNE MANNI ;CSPS BOURGOU 
XcX52iEPrLO;Est;DS Manni;Manni;CSPS Dakiri;NKR44lT2DoD;EST ;DS MANNI ;COMMUNE MANNI ;CSPS DAKIRI 
aDYOcXrhJLD;Est;DS Manni;Manni;CSPS Koulfo;t697ajZSrs5;EST ;DS MANNI ;COMMUNE MANNI ;CSPS KOULFO 
iNHRR08BXao;Est;DS Manni;Manni;CSPS Manni;NzqOMSzKNT2;EST ;DS MANNI ;COMMUNE MANNI ;CSPS MANNI 
mYlaYcOomFZ;Est;DS Manni;Manni;CSPS Mopienga;ZcfdvTQzWID;EST ;DS MANNI ;COMMUNE MANNI ;CSPS MOPIENGA 
Bbbf6T2C6cj;Est;DS Manni;Manni;CSPS Obdaga;WmDiZKvFGXM;EST ;DS MANNI ;COMMUNE MANNI ;CSPS OBDAGA 
vr2beXRPghT;Est;DS Manni;Manni;CSPS Siédougou;vjoxfZ40UOY;EST ;DS MANNI ;COMMUNE MANNI ;CSPS SIEDOUGOU 
OHe6re1i2H9;Est;DS Manni;Thion;CSPS Diaka;KYSUXFer03R;EST ;DS MANNI ;COMMUNE THION ;CSPS DIAKA 
AHqaBnGUvZZ;Est;DS Manni;Thion;CSPS Thion;VmmZsmMZzQa;EST ;DS MANNI ;COMMUNE THION ;CSPS THION 
OcdbudZsRus;Est;DS Manni;Thion;CSPS Tipoli;qmjqVAhFBa1;EST ;DS MANNI ;COMMUNE THION ;CSPS TIPOLI 
l2GQP8KgLLJ;Est;DS Pama;Madjoari;CSPS Madjoari ;etNqS374j4S;EST ;DS PAMA ;COMMUNE MADJOARI ;CSPS MADJOARI 
mBPkmATaYOK;Est;DS Pama;Madjoari;CSPS Namouyouri;c3CIs5cBkHk;EST ;DS PAMA ;COMMUNE MADJOARI ;CSPS NAMOUYOURI 
d3xQDvXz1nS;Est;DS Pama;Madjoari;CSPS Tambarga;RSeRrzSr9zz;EST ;DS PAMA ;COMMUNE MADJOARI ;CSPS TAMBARGA 
XmBZwrByJ3A;Est;DS Pama;Pama;CMA Pama ;paSWZV5uaGn;EST ;DS PAMA ;COMMUNE PAMA ;CMA PAMA 
QShCNUyPhI7;Est;DS Pama;Pama;CSPS de Tindangou-Nadiagou ;LDDS8riigLb;EST ;DS PAMA ;COMMUNE PAMA ;CSPS TINDANGOU NADIAGOU 
a6lkhsK4jbC;Est;DS Pama;Pama;CSPS Koalou ;gwFb8QxdxHe;EST ;DS PAMA ;COMMUNE PAMA ;CSPS KOALOU 
olEiUFNgc0H;Est;DS Pama;Pama;CSPS Kompiengbiga;V6RniYZ4TMp;EST ;DS PAMA ;COMMUNE PAMA ;CSPS KOMPIENGBIGA 
b50CLtlJQy9;Est;DS Pama;Pama;CSPS Niché Pama;auMqHxGKosq;EST ;DS PAMA ;COMMUNE PAMA ;CSPS NICHE PAMA 
zwuHhrNEByD;Est;DS Pama;Kompienga (commune);CM  Kompienga ;MThI3x0Fw1J;EST ;DS PAMA ;COMMUNE KOMPIENGA ;CM KOMPIENGA 
I9EysXciCnO;Est;DS Pama;Kompienga (commune);CSPS Diabiga;HJeTtzP9P0y;EST ;DS PAMA ;COMMUNE KOMPIENGA ;CSPS DIABIGA 
zfXwoaSV1mC;Est;DS Pama;Kompienga (commune);CSPS Kompienga;M8ser18hvw3;EST ;DS PAMA ;COMMUNE KOMPIENGA ;CSPS KOMPIENGA 
hJji7SFDfzZ;Est;DS Pama;Kompienga (commune);CSPS Pognoa-Sankoado;ZBzlve2icDz;EST ;DS PAMA ;COMMUNE KOMPIENGA ;CSPS POGNOA SANKOADO 
AnXzC3QtA3P;Est;DS Pama;Kompienga (commune);CSPS Toukoudouga;raMxA3LPRiV;EST ;DS PAMA ;COMMUNE KOMPIENGA ;CSPS TOUKOUDOUGA 
WoBL7KUulnA;Est;DS Pama;Kompienga (commune);CSPS Toutourgou;PaScPRWFwjz;EST ;DS PAMA ;COMMUNE KOMPIENGA ;CSPS TOUTOURGOU 
eLmAsbAKkjb;Hauts Bassins;DS Dafra;Dafra;CMA Dafra;naExpyEbRn9;HAUTS BASSINS ;DS DAFRA ;COMMUNE DAFRA ;CMA DAFRA 
nB9gm8V62vH;Hauts Bassins;DS Dafra;Dafra;CSPS Bare;gA6j1xTkpE6;HAUTS BASSINS ;DS DAFRA ;COMMUNE DAFRA ;CSPS BARE 
g9AC8nheXMw;Hauts Bassins;DS Dafra;Dafra;CSPS Bindougousso;ITVPngtINvA;HAUTS BASSINS ;DS DAFRA ;COMMUNE DAFRA ;CSPS BINDOUGOUSSO 
xuyRwX5qgW8;Hauts Bassins;DS Dafra;Dafra;CSPS Bolomakote;XByMdncbHzA;HAUTS BASSINS ;DS DAFRA ;COMMUNE DAFRA ;CSPS BOLOMAKOTE 
gwK8x0yPbrz;Hauts Bassins;DS Dafra;Dafra;CSPS Guimbi;dTGiyAkMeva;HAUTS BASSINS ;DS DAFRA ;COMMUNE DAFRA ;CSPS GUIMBI OUATTARA 
MQoa21FT1aL;Hauts Bassins;DS Dafra;Dafra;CSPS Koro;jQkWbY68eXP;HAUTS BASSINS ;DS DAFRA ;COMMUNE DAFRA ;CSPS KORO 
oR3fUKQQnTI;Hauts Bassins;DS Dafra;Dafra;CSPS Kotedougou;HTsw5ryOX3N;HAUTS BASSINS ;DS DAFRA ;COMMUNE DAFRA ;CSPS KOTEDOUGOU 
ahEqvJ2H4VV;Hauts Bassins;DS Dafra;Dafra;CSPS Kouentou;pDQN3zabS92;HAUTS BASSINS ;DS DAFRA ;COMMUNE DAFRA ;CSPS KOUENTOU 
Xvba7PRg7Kj;Hauts Bassins;DS Dafra;Dafra;CSPS Leguema;JtlFLKKK3lq;HAUTS BASSINS ;DS DAFRA ;COMMUNE DAFRA ;CSPS LEGUEMA 
hKYb9KyBHRE;Hauts Bassins;DS Dafra;Dafra;CSPS Mokouma;DIe6u0L8T1V;HAUTS BASSINS ;DS DAFRA ;COMMUNE DAFRA ;CSPS MOUKOMA 
MuF3sde5mK4;Hauts Bassins;DS Dafra;Dafra;CSPS Ouezzin VIle;k8TIqpOaZiv;HAUTS BASSINS ;DS DAFRA ;COMMUNE DAFRA ;CSPS OUEZZIN VILLE 
bAMdOSUEZNr;Hauts Bassins;DS Dafra;Dafra;CSPS Panamasso;aQ0npz2gYX6;HAUTS BASSINS ;DS DAFRA ;COMMUNE DAFRA ;CSPS PANAMASSO 
kPT1Hzjlhth;Hauts Bassins;DS Dafra;Dafra;CSPS Santidougou;JD6hNXHXE5W;HAUTS BASSINS ;DS DAFRA ;COMMUNE DAFRA ;CSPS SANTIDOUGOU 
NWJWOSHD1cN;Hauts Bassins;DS Dafra;Dafra;CSPS Sarfalao;diMZy3su8Lk;HAUTS BASSINS ;DS DAFRA ;COMMUNE DAFRA ;CSPS SARFALAO 
xSHGnw4MUpG;Hauts Bassins;DS Dafra;Dafra;CSPS Secteur 24 ;qYCV36wFEZD;HAUTS BASSINS ;DS DAFRA ;COMMUNE DAFRA ;CSPS SECTEUR 24 
rrFgYlmeVM2;Hauts Bassins;DS Dafra;Dafra;CSPS Secteur 25;tQ37IIyXMe3;HAUTS BASSINS ;DS DAFRA ;COMMUNE DAFRA ;CSPS SECTEUR 25 
hUfAmDtGRHV;Hauts Bassins;DS Dafra;Dafra;CSPS Sogossagasso;iqA5txixomH;HAUTS BASSINS ;DS DAFRA ;COMMUNE DAFRA ;CSPS SOGOSSAGASSO 
FZDzFThhWgx;Hauts Bassins;DS Dafra;Dafra;CSPS Tounouma;Xigq7MsP47o;HAUTS BASSINS ;DS DAFRA ;COMMUNE DAFRA ;CSPS TOUNOUMA 
zpo2Q7B5oen;Hauts Bassins;DS Dafra;Dafra;CSPS Yeguerresso;fcGKEHFg8Tq;HAUTS BASSINS ;DS DAFRA ;COMMUNE DAFRA ;CSPS YEGUERESSO 
TyfMMbWxIgt;Hauts Bassins;DS Dande;Bama;CM Bama;L4veyXxDB6d;HAUTS BASSINS ;DS DANDE ;COMMUNE BAMA ;CM BAMA 
PNLyWSyXENc;Hauts Bassins;DS Dande;Bama;CREN Banankeledaga;BNKVFWXzH3A;HAUTS BASSINS ;DS DANDE ;COMMUNE BAMA ;CREN BANANKELEDAGA 
D0H56wLkMQ9;Hauts Bassins;DS Dande;Bama;CSPS de Desso ;BHxRGkjf15d;HAUTS BASSINS ;DS DANDE ;COMMUNE BAMA ;CSPS DESSO 
nU5tlhOAbqH;Hauts Bassins;DS Dande;Bama;CSPS Diarradougou;liOKrCftU5N;HAUTS BASSINS ;DS DANDE ;COMMUNE BAMA ;CSPS DIARRADOUGOU 
jLUC7wSeHhl;Hauts Bassins;DS Dande;Bama;CSPS Samandeni;AfHd9E3MUYI;HAUTS BASSINS ;DS DANDE ;COMMUNE BAMA ;CSPS SAMANDENI 
ao5y9RkRvsX;Hauts Bassins;DS Dande;Bama;CSPS Sangoulema;gNb5ojo6Fs4;HAUTS BASSINS ;DS DANDE ;COMMUNE BAMA ;CSPS SANGOULEMA 
NW0wACVw5Ee;Hauts Bassins;DS Dande;Bama;CSPS Sarfalaye;ladO7qDHi7U;HAUTS BASSINS ;DS DANDE ;COMMUNE BAMA ;CSPS SARFALAYE 
HK7j8NyHc4a;Hauts Bassins;DS Dande;Bama;CSPS Seguere;RQJoI4WRgp4;HAUTS BASSINS ;DS DANDE ;COMMUNE BAMA ;CSPS SEGUERE 
B66TJH43hL5;Hauts Bassins;DS Dande;Bama;CSPS Soungalodaga;uq5wubPSEvU;HAUTS BASSINS ;DS DANDE ;COMMUNE BAMA ;CSPS SOUNGALODAGA 
SEEa5Mc4R0q;Hauts Bassins;DS Dande;Bama;CSPS Soungalodaga 3;UT7jBrWpohA;HAUTS BASSINS ;DS DANDE ;COMMUNE BAMA ;CSPS SOUNGALODAGA 3 
qo3btINzfrD;Hauts Bassins;DS Dande;Bama;CSPS Sourkoudougou;qoCVvglzyrp;HAUTS BASSINS ;DS DANDE ;COMMUNE BAMA ;CSPS SOURKOUDOUGOU 
bgQZYuw4U6e;Hauts Bassins;DS Dande;Bama;CSPS Toukoro Bobo;g7mvjOgfQHC;HAUTS BASSINS ;DS DANDE ;COMMUNE BAMA ;CSPS TOUKORO BOBO 
fJXwltHzRLl;Hauts Bassins;DS Dande;Bama;CSPS Vallée du Kou;HujcZajsOAn;HAUTS BASSINS ;DS DANDE ;COMMUNE BAMA ;CSPS VALLEE DU KOU 
pixk0mnn8hC;Hauts Bassins;DS Dande;Dande;CMA Dande;kk6n39eqBK3;HAUTS BASSINS ;DS DANDE ;COMMUNE DANDE ;CMA DANDE 
zoYPT0CPoFu;Hauts Bassins;DS Dande;Dande;CSPS Dande;k9r2OHRERCa;HAUTS BASSINS ;DS DANDE ;COMMUNE DANDE ;CSPS DANDE 
lFGRbmDgn6e;Hauts Bassins;DS Dande;Dande;CSPS Kongodjan;e92lFrIg2ku;HAUTS BASSINS ;DS DANDE ;COMMUNE DANDE ;CSPS KONGODJAN 
ft4SRifMbD1;Hauts Bassins;DS Dande;Dande;CSPS Lanfiera coura;pwUBS7eQOPE;HAUTS BASSINS ;DS DANDE ;COMMUNE DANDE ;CSPS LANFIERA COURA 
wtj40GjikP3;Hauts Bassins;DS Dande;Faramana;CSPS Faramana;lDC3j9EptQz;HAUTS BASSINS ;DS DANDE ;COMMUNE FARAMANA ;CSPS FARAMANA 
YP4Br816GTs;Hauts Bassins;DS Dande;Faramana;CSPS Kouby;s6Kw9nBZqTi;HAUTS BASSINS ;DS DANDE ;COMMUNE FARAMANA ;CSPS KOUBY 
uy1uNjYHBrq;Hauts Bassins;DS Dande;Faramana;CSPS Siankoro;OzqXpyEonQC;HAUTS BASSINS ;DS DANDE ;COMMUNE FARAMANA ;CSPS SIANKORO 
zXGwhYHDbAh;Hauts Bassins;DS Dande;Fo;CSPS Dawera;kLc5mWxF7uF;HAUTS BASSINS ;DS DANDE ;COMMUNE FO ;CSPS DAWERA 
sjYsQ4ULtEN;Hauts Bassins;DS Dande;Fo;CSPS de Bouboura ;J443bpmR9WY;HAUTS BASSINS ;DS DANDE ;COMMUNE FO ;CSPS BOUBOURA 
kSI6SIOrBIS;Hauts Bassins;DS Dande;Fo;CSPS de DANGOUNANI;Cy8qeToYKpv;HAUTS BASSINS ;DS DANDE ;COMMUNE FO ;CSPS DANGOUNANI 
FovL7erIklw;Hauts Bassins;DS Dande;Fo;CSPS Fo;hVTgL6ZNqg5;HAUTS BASSINS ;DS DANDE ;COMMUNE FO ;CSPS FO 
TGKiKs6ZXXz;Hauts Bassins;DS Dande;Fo;CSPS Kiebani;aRVTSqXQt7H;HAUTS BASSINS ;DS DANDE ;COMMUNE FO ;CSPS KIEBANI 
xhXJflxUL6y;Hauts Bassins;DS Dande;Fo;CSPS Kogoue;HfUcwjH6aiq;HAUTS BASSINS ;DS DANDE ;COMMUNE FO ;CSPS KOGOUE 
MGC2JTU6u41;Hauts Bassins;DS Dande;Fo;CSPS Kokoroba;ZIwsUEvSjFi;HAUTS BASSINS ;DS DANDE ;COMMUNE FO ;CSPS KOKOROBA 
Xzr8EGOwaev;Hauts Bassins;DS Dande;Koundougou;CSPS Koredeni;bO1Q6ySLyVy;HAUTS BASSINS ;DS DANDE ;COMMUNE KOUNDOUGOU;CSPS KOREDENI 
hMOpmJS4j4X;Hauts Bassins;DS Dande;Koundougou;CSPS Koundougou;qapEGMjR4w5;HAUTS BASSINS ;DS DANDE ;COMMUNE KOUNDOUGOU;CSPS KOUNDOUGOU 
F6MzXrSd9q7;Hauts Bassins;DS Dande;Koundougou;CSPS Mangorotou;iAom9XLa4Gx;HAUTS BASSINS ;DS DANDE ;COMMUNE KOUNDOUGOU;CSPS MANGOROTOU 
oh92WopsKsL;Hauts Bassins;DS Dande;Padema;CSPS Banwaly;V4eUtCvsc2o;HAUTS BASSINS ;DS DANDE ;COMMUNE PADEMA ;CSPS BANWALY 
CO4IGb8qy0Z;Hauts Bassins;DS Dande;Padema;CSPS Dogoma;wJQCuNVSYKH;HAUTS BASSINS ;DS DANDE ;COMMUNE PADEMA ;CSPS DOGOMA 
l7sjd9SUKM5;Hauts Bassins;DS Dande;Padema;CSPS KIMINI;xGY7KQC9nlp;HAUTS BASSINS ;DS DANDE ;COMMUNE PADEMA ;CSPS KIMINI 
c0E0bEkv13g;Hauts Bassins;DS Dande;Padema;CSPS Lahirasso;lXwLPeGmnSl;HAUTS BASSINS ;DS DANDE ;COMMUNE PADEMA ;CSPS LAHIRASSO 
I2RPopnx413;Hauts Bassins;DS Dande;Padema;CSPS Nématoulaye;WBeCYyDbJwu;HAUTS BASSINS ;DS DANDE ;COMMUNE PADEMA ;CSPS NEMATOULAYE 
xj5PZRrhoLc;Hauts Bassins;DS Dande;Padema;CSPS Padema;LXOqZtf1B4Y;HAUTS BASSINS ;DS DANDE ;COMMUNE PADEMA ;CSPS PADEMA 
AmgifW03xA3;Hauts Bassins;DS Dande;Padema;CSPS Wigayatoulaye;zUm8fAHH68E;HAUTS BASSINS ;DS DANDE ;COMMUNE PADEMA ;CSPS WIGAYATOULAYE 
BTfkQ3d37hE;Hauts Bassins;DS Dande;Padema;CSPS Zangoma;MI1bpY1arfb;HAUTS BASSINS ;DS DANDE ;COMMUNE PADEMA ;CSPS ZANGOMA 
NmHJVR2Ob6g;Hauts Bassins;DS Do;Arrondissement De Dô;ABBEF (Centre jeunes);AWF1vo8fc1X;HAUTS BASSINS ;DS DO ;COMMUNE DO ;ABBEF CENTRE JEUNES 
vVAw8rBqr4k;Hauts Bassins;DS Do;Arrondissement De Dô;Cab de Soins Adja AMYSNA ;H8YAaEuZNZx;HAUTS BASSINS ;DS DO ;COMMUNE DO ;CABINET DE SOINS ADJA AMYSNA 
sEOmEMT1oqa;Hauts Bassins;DS Do;Arrondissement De Dô;Cab de soins Gnirikao ;R0ityZ8P0t3;HAUTS BASSINS ;DS DO ;COMMUNE DO ;CABINET DE SOINS GNIRIKAO 
HcGYKWGQzja;Hauts Bassins;DS Do;Arrondissement De Dô;Cabinet de soins Baptiste;i7mmJRPt8Y3;HAUTS BASSINS ;DS DO ;COMMUNE DO ;CABINET DE SOINS BAPTISTE 
A4sjQX9VJXx;Hauts Bassins;DS Do;Arrondissement De Dô;Cabinet de soins bien être;jaC7YN4Q254;HAUTS BASSINS ;DS DO ;COMMUNE DO ;CABINET DE SOINS BIEN ETRE 
Yl4yQ2La3WO;Hauts Bassins;DS Do;Arrondissement De Dô;Cabinet de soins Entente;P7a8F4F06nE;HAUTS BASSINS ;DS DO ;COMMUNE DO ;CABINET DE SOINS ENTENTE 
wiGr6y2BjEy;Hauts Bassins;DS Do;Arrondissement De Dô;Cabinet de soins infirmier bel air Hou;Rv2iOjqgFEF;HAUTS BASSINS ;DS DO ;COMMUNE DO ;CABINET DE SOINS INFIRMIER BEL AIR HOU 
yLGPgsPaeQ1;Hauts Bassins;DS Do;Arrondissement De Dô;Cabinet de soins infirmiers Camarala;DSl2Bvj9KYW;HAUTS BASSINS ;DS DO ;COMMUNE DO ;CABINET DE SOINS INFIRMIERS CAMARALA 
y3I83Ungipo;Hauts Bassins;DS Do;Arrondissement De Dô;Cabinet de soins infirmiers Centre Ville;rCNKQeCbPZk;HAUTS BASSINS ;DS DO ;COMMUNE DO ;CABINET DE SOINS INFIRMIERS CENTRE VILLE 
tAQwXhZdQ4h;Hauts Bassins;DS Do;Arrondissement De Dô;Cabinet de soins infirmiers Hamdalaye;ySD6jc9Q7II;HAUTS BASSINS ;DS DO ;COMMUNE DO ;CABINET DE SOINS INFIRMIERS HAMDALAYE 
qVaa4yDPwDN;Hauts Bassins;DS Do;Arrondissement De Dô;Cabinet de soins infirmiers Lafiaso;ZTGasNkknI7;HAUTS BASSINS ;DS DO ;COMMUNE DO ;CABINET DE SOINS INFIRMIERS LAFIASO 
Dh2pBM2P9jS;Hauts Bassins;DS Do;Arrondissement De Dô;Cabinet de soins infirmiers le jourdain P;H0PnZG88M3s;HAUTS BASSINS ;DS DO ;COMMUNE DO ;CABINET DE SOINS INFIRMIERS LE JOURDAIN P 
YJpMlLuiBUk;Hauts Bassins;DS Do;Arrondissement De Dô;Cabinet de soins infirmiers Yaalgre;L1UXiESpSSJ;HAUTS BASSINS ;DS DO ;COMMUNE DO ;CABINET DE SOINS INFIRMIERS YAALGRE 
uBRIhNl9LQV;Hauts Bassins;DS Do;Arrondissement De Dô;Cabinet de soins infirmiers Zepo;fNpYjPHDekJ;HAUTS BASSINS ;DS DO ;COMMUNE DO ;CABINET DE SOINS INFIRMIERS ZEPO 
rgAJAD6QAgY;Hauts Bassins;DS Do;Arrondissement De Dô;Cabinet de soins Kanta;yTMj9WGzY6x;HAUTS BASSINS ;DS DO ;COMMUNE DO ;CABINET DE SOINS KANTA 
Mv0W6xzgevK;Hauts Bassins;DS Do;Arrondissement De Dô;Cabinet de soins Siloe;iCN6pmkhn3N;HAUTS BASSINS ;DS DO ;COMMUNE DO ;CABINET DE SOINS SILOE 
WR8LKmzvShm;Hauts Bassins;DS Do;Arrondissement De Dô;Cabinet de soins St Frédéric;ugUTj0xDxbo;HAUTS BASSINS ;DS DO ;COMMUNE DO ;CSPS ST FREDERIC 
tfePZ0pD7Jb;Hauts Bassins;DS Do;Arrondissement De Dô;Cabinet de soins St Lazare et Blanche;j6vudIaShBB;HAUTS BASSINS ;DS DO ;COMMUNE DO ;CABINET DE SOINS ST LAZARE ET BLANCHE 
hbIAkXhkHtk;Hauts Bassins;DS Do;Arrondissement De Dô;Cabinet de soins Ste Martine;M4cE1BBisXh;HAUTS BASSINS ;DS DO ;COMMUNE DO ;CABINET DE SOINS STE MARTINE 
a2eYQmICTRr;Hauts Bassins;DS Do;Arrondissement De Dô;Cabinet privé Wend Penga;ZtvTFzX9sRu;HAUTS BASSINS ;DS DO ;COMMUNE DO ;CABINET PRIVE WEND PENGA 
LAyOzgZ0bXB;Hauts Bassins;DS Do;Arrondissement De Dô;Centre medical Islamique;S1maJZpMyP3;HAUTS BASSINS ;DS DO ;COMMUNE DO ;CENTRE MEDICAL ISLAMIQUE 
vLKTXN4aLEf;Hauts Bassins;DS Do;Arrondissement De Dô;Centre medical OPHEL;GMConco0Zby;HAUTS BASSINS ;DS DO ;COMMUNE DO ;CENTRE MEDICAL OPHEL 
EWuxqKZu77P;Hauts Bassins;DS Do;Arrondissement De Dô;Centre médico-social de Farakan;wSwuhHmHY58;HAUTS BASSINS ;DS DO ;COMMUNE DO ;CENTRE MEDICO SOCIAL DE FARAKAN 
GS6s3k5rqeI;Hauts Bassins;DS Do;Arrondissement De Dô;Clinique de l’avenir ;KLtwgMzB5JA;HAUTS BASSINS ;DS DO ;COMMUNE DO ;CLINIQUE DE L AVENIR 
hOXavTT7PAl;Hauts Bassins;DS Do;Arrondissement De Dô;Clinique Lorentia;i7h8vY84GGT;HAUTS BASSINS ;DS DO ;COMMUNE DO ;CLINIQUE LORENTIA 
TrWBPpTofy8;Hauts Bassins;DS Do;Arrondissement De Dô;clinique promotion de la santé et la famille;UCT0L0RbcRZ;HAUTS BASSINS ;DS DO ;COMMUNE DO ;CLINIQUE PROMOTION DE LA SANTE ET LA FAMILLE 
lFXcSAslwsM;Hauts Bassins;DS Do;Arrondissement De Dô;Clinique Roseta;Md4MzfvgYIH;HAUTS BASSINS ;DS DO ;COMMUNE DO ;CLINIQUE ROSETA 
WSJ7EaTSo1E;Hauts Bassins;DS Do;Arrondissement De Dô;CMA Do;Y7Ldks7EeZ7;HAUTS BASSINS ;DS DO ;COMMUNE DO ;CMA DO 
ekCSr2ctLEQ;Hauts Bassins;DS Do;Arrondissement De Dô;CSPS Colma 1;e5IstLmRQrA;HAUTS BASSINS ;DS DO ;COMMUNE DO ;CSPS COLMA 1 
IpxGeK2pnA7;Hauts Bassins;DS Do;Arrondissement De Dô;CSPS Colma 2;oEHoJy8YqsS;HAUTS BASSINS ;DS DO ;COMMUNE DO ;CSPS COLMA 2 
hcLI6HmdAlu;Hauts Bassins;DS Do;Arrondissement De Dô;CSPS Dodougou;Ctc4YjIywgv;HAUTS BASSINS ;DS DO ;COMMUNE DO ;CSPS DODOUGOU 
u7TU13otn1V;Hauts Bassins;DS Do;Arrondissement De Dô;CSPS Dogona;nk7Q0y2vkj9;HAUTS BASSINS ;DS DO ;COMMUNE DO ;CSPS DOGONA 
noGtZ2kW5oT;Hauts Bassins;DS Do;Arrondissement De Dô;CSPS Farakan;DMp5Er8LofR;HAUTS BASSINS ;DS DO ;COMMUNE DO ;CSPS FARAKAN 
fdUSsYFaiwF;Hauts Bassins;DS Do;Arrondissement De Dô;CSPS Kiri;aO8knPXoa9X;HAUTS BASSINS ;DS DO ;COMMUNE DO ;CSPS KIRI 
x6hmP43m8RJ;Hauts Bassins;DS Do;Arrondissement De Dô;CSPS Kouakoualé;xd2gybYVaU0;HAUTS BASSINS ;DS DO ;COMMUNE DO ;CSPS KOUAKOUALE 
aT9rDZz0hCE;Hauts Bassins;DS Do;Arrondissement De Dô;CSPS Koumi;HCHhaC8do87;HAUTS BASSINS ;DS DO ;COMMUNE DO ;CSPS KOUMI 
WGSKvtwFCcg;Hauts Bassins;DS Do;Arrondissement De Dô;CSPS Logofourousso;ceE4dXygvDe;HAUTS BASSINS ;DS DO ;COMMUNE DO ;CSPS LOGOFOUROUSSO 
maLvMjJa4Kd;Hauts Bassins;DS Do;Arrondissement De Dô;CSPS Matourkou;Y7zbBSpgeOg;HAUTS BASSINS ;DS DO ;COMMUNE DO ;CSPS MATOURKOU 
ufjO5aWFSLK;Hauts Bassins;DS Do;Arrondissement De Dô;CSPS Nasso;K48nDzC1Zyp;HAUTS BASSINS ;DS DO ;COMMUNE DO ;CSPS NASSO 
X4t35LTpaPt;Hauts Bassins;DS Do;Arrondissement De Dô;CSPS Ouolokoto;He18F8M8eUS;HAUTS BASSINS ;DS DO ;COMMUNE DO ;CSPS OUOLOKOTO 
h3HZDqtsnvf;Hauts Bassins;DS Do;Arrondissement De Dô;CSPS Sakaby;XptAhQSIWwz;HAUTS BASSINS ;DS DO ;COMMUNE DO ;CSPS SAKABY 
kW3KE6FFPGC;Hauts Bassins;DS Do;Arrondissement De Dô;Dispensaire CAES;lbciMqvYk8M;HAUTS BASSINS ;DS DO ;COMMUNE DO ;DISPENSAIRE CAES 
Fv5DKQnuFCe;Hauts Bassins;DS Do;Arrondissement De Dô;Dispensaire Dakwena;gDR3YJ5saE6;HAUTS BASSINS ;DS DO ;COMMUNE DO ;DISPENSAIRE DAKWENA 
FRwlU3Eu9LV;Hauts Bassins;DS Do;Arrondissement De Dô;Dispensaire de l'Amitiè;h7h9tgyNbup;HAUTS BASSINS ;DS DO ;COMMUNE DO ;DISPENSAIRE DE L'AMITIE 
dMNYVsNVGcA;Hauts Bassins;DS Do;Arrondissement De Dô;Dispensaire Hamdalaye;uwYNCqDdGt3;HAUTS BASSINS ;DS DO ;COMMUNE DO ;DISPENSAIRE HAMDALAYE 
sUqXhS8oZOK;Hauts Bassins;DS Do;Arrondissement De Dô;Infirmerie CROUB;Y34kQqU6NLn;HAUTS BASSINS ;DS DO ;COMMUNE DO ;INFIRMERIE CROUB 
bD4M3mgk8Ou;Hauts Bassins;DS Do;Arrondissement De Dô;Infirmerie de l'ENSP Bobo ;cuMCzhvteLY;HAUTS BASSINS ;DS DO ;COMMUNE DO ;INFIRMERIE DE L'ENSP BOBO 
g8RcgIjy4lT;Hauts Bassins;DS Do;Arrondissement De Dô;Infirmerie du Centre Prado;QFXvkgleIcl;HAUTS BASSINS ;DS DO ;COMMUNE DO ;INFIRMERIE DU CENTRE PRADO 
uTZlzbcpgCe;Hauts Bassins;DS Do;Arrondissement De Dô;Infirmerie du Lycée M Adélaide de CISSE ;qBf0HFultTj;HAUTS BASSINS ;DS DO ;COMMUNE DO ;INFIRMERIE DU LYCEE M ADELAIDE DE CISSE 
g18zXZ97Ru8;Hauts Bassins;DS Do;Arrondissement De Dô;Infirmerie du Lycée Professionnel ;AGXj1QHBW0B;HAUTS BASSINS ;DS DO ;COMMUNE DO ;INFIRMERIE DU LYCEE PROFESSIONNEL 
xcNkgkuxzu3;Hauts Bassins;DS Do;Arrondissement De Dô;Infirmerie ENEF;Vv0AymzIU7e;HAUTS BASSINS ;DS DO ;COMMUNE DO ;INFIRMERIE ENEF 
F8itGzBkfVh;Hauts Bassins;DS Do;Arrondissement De Dô;Infirmerie Garnison;I356UAOI7AG;HAUTS BASSINS ;DS DO ;COMMUNE DO ;INFIRMERIE GARNISON DS DO 
vu6Oz3oikhr;Hauts Bassins;DS Do;Arrondissement De Dô;Infirmerie médico scolaire;iER2T7Wlv7Q;HAUTS BASSINS ;DS DO ;COMMUNE DO ;INFIRMERIE MEDICO SCOLAIRE 
PBKreTvUbBl;Hauts Bassins;DS Do;Arrondissement De Dô;Infirmerie SMI CNSS;TMmZz990NBN;HAUTS BASSINS ;DS DO ;COMMUNE DO ;INFIRMERIE SMI CNSS 
mvFgdtzVvKU;Hauts Bassins;DS Do;Arrondissement De Konsa;Cab de soins Dankan;MOgr5wvUCyT;HAUTS BASSINS ;DS DO ;COMMUNE KONSA ;CABINET DE SOINS DANKAN 
